key,pm,workload,pstate,status,serial_avg_active_us,serial_avg_idle_us,serial_misses,pm_states,marker_signal,marker_pulses,marker_complete_cycles,marker_avg_period_us,marker_avg_active_us,marker_avg_low_us,marker_high_ms,marker_low_v,marker_high_v,avg_current_ma,active_avg_current_ma,idle_avg_current_ma,min_current_ma,max_current_ma,charge_mc,avg_charge_period_mc,avg_current_period_ma,avg_active_charge_period_mc,avg_low_charge_period_mc,active_charge_mc,idle_charge_mc,capture_s,notes
G1k,deadline-100000us,small,medium-2->medium-1,ok,5118.300001049647,94881.69999895035,,standby:10,voltage,10,10,100000.0,5118.300001049647,94881.69999895035,51.18300001049647,-0.007476261188276112,3.2819118082523344,2.6188755762818903,6.55964816366574,0.8440035291491794,-8.161854930222034,57.51786753535271,1.1365473685376346,0.11365473685376346,1.1365473685379262,0.03357424720297567,0.08008048965078779,0.3357424720297567,0.8008048965078779,1.2603799999997136,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1l,deadline-100000us,small,medium-2->low,ok,20240.29999956838,79759.69999970403,,suspend-to-idle:10,voltage,10,10,99999.9999992724,20240.29999956838,79759.69999970403,202.40299999568379,-0.007436172920279205,3.285764217376709,2.9017908376680444,4.5329272715944375,0.9137121413015253,-6.562048103660345,54.3212890625,1.6462521412959326,0.16462521412959327,1.646252141307911,0.09174780785329639,0.07287740627629682,0.917478078532964,0.7287740627629683,1.260958999999275,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1m,deadline-100000us,small,medium-1->high,ok,2368.0000012973323,97631.99999943026,,standby:10,voltage,10,10,100000.0000007276,2368.0000012973323,97631.99999943026,23.680000012973323,-0.007511016679927707,3.28303809762001,2.7803150496068723,13.389119237300692,0.8389234639493451,-8.463380858302116,89.31227028369904,1.1361121000312269,0.11361121000312269,1.1361121000229495,0.03170543437129818,0.0819057756318245,0.3170543437129818,0.819057756318245,1.2576830000034533,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1n,deadline-100000us,small,medium-1->medium-3,ok,1788.900000974536,98211.10000120825,,standby:10,voltage,10,10,100000.00000218279,1788.900000974536,98211.10000120825,17.88900000974536,-0.007487428025342524,3.2653157293796538,2.8125822832074063,16.340752865232982,1.0006889267815857,-9.684146381914616,88.41989934444427,1.27510733074788,0.127510733074788,1.275107330720037,0.02923197281653993,0.09827876025824808,0.2923197281653993,0.9827876025824808,1.2509700000009616,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1o,deadline-100000us,small,medium-1->medium-2,ok,3370.7999995385762,96629.20000046142,,standby:10,voltage,10,10,100000.0,3370.7999995385762,96629.20000046142,33.70799999538576,-0.007511041965335608,3.279129499197006,2.412896377192877,9.293085355302862,0.7611275140528895,-7.178936153650284,60.07130816578865,1.048722748926375,0.10487227489263751,1.0487227489263717,0.03132513211136684,0.07354714278127067,0.3132513211136684,0.7354714278127067,1.2676999999966938,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1p,deadline-100000us,small,medium-1->low,ok,20180.399999662768,79819.60000033723,,suspend-to-idle:10,voltage,10,10,100000.0,20180.399999662768,79819.60000033723,201.80399999662768,-0.007486740406602621,3.2856523990631104,2.4133523595810353,4.535164326796987,0.9163629247117572,-6.84704165905714,56.573010981082916,1.6466515228459613,0.16466515228459613,1.646651522845962,0.09152143017896451,0.0731437221056316,0.915214301789645,0.7314372210563159,1.2522739999985788,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1q,deadline-100000us,small,low->high,ok,2370.9000000962988,97629.1000006313,,standby:10,voltage,10,10,100000.0000007276,2370.9000000962988,97629.1000006313,23.709000000962988,-0.007518704491667449,3.2824613213539124,2.538924313901267,13.32749770354893,0.9358532245643909,-8.843723684549332,88.09211850166321,1.2296467235353774,0.12296467235353774,1.2296467235264363,0.03159816430662758,0.09136650804691018,0.3159816430662758,0.9136650804691018,1.2506439999997383,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1r,deadline-100000us,small,low->medium-3,ok,1792.5000000104774,98207.49999926193,,standby:10,voltage,10,10,99999.9999992724,1792.5000000104774,98207.49999926193,17.925000000104774,-0.007479131780564785,3.265181177854538,2.6054643782761318,16.30233803395956,1.0072566937857321,-8.246883749961853,89.31740373373032,1.2814210268026218,0.12814210268026216,1.2814210268119464,0.029221940926043317,0.09892016175421887,0.2922194092604332,0.9892016175421887,1.2490249999973457,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1s,deadline-100000us,small,low->medium-2,ok,3374.499999335967,96625.50000066403,,standby:10,voltage,10,10,100000.0,3374.499999335967,96625.50000066403,33.74499999335967,-0.007532859593629837,3.2794297695159904,2.188209156164196,9.281337186246379,0.8171388878210419,-7.609696593135595,58.23146179318428,1.1027632593452,0.11027632593451998,1.102763259345193,0.03131987232882529,0.0789564536056947,0.3131987232882529,0.789564536056947,1.2599559999944177,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1t,deadline-100000us,small,low->medium-1,ok,5061.999997997191,94938.00000054762,,standby:10,voltage,10,10,99999.99999854481,5061.999997997191,94938.00000054762,50.61999997997191,-0.007504076394252479,3.2819087505340576,1.8871252476109521,6.583233626444065,0.831672719194747,-5.549462977796793,49.233417958021164,1.1228167321924118,0.1122816732192412,1.1228167322087512,0.033324328603874895,0.07895734461536633,0.3332432860387489,0.7895734461536632,1.249035000000731,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1u,deadline-100000us,small,high->high,ok,2286.0999997647014,97713.9000002353,,standby:10,voltage,10,10,100000.0,2286.0999997647014,97713.9000002353,22.860999997647014,-0.00752693354152143,3.2829994738101957,3.8290891860883747,13.52554035444741,0.8204157724769096,-10.827616788446903,77.45129615068436,1.1108676255154422,0.11108676255154422,1.11086762551545,0.03092073780111968,0.08016602475042454,0.3092073780111968,0.8016602475042455,1.2603029999954742,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1v,deadline-100000us,small,medium-3->medium-3,ok,1724.2999994778074,98275.70000052219,,standby:10,voltage,10,10,100000.0,1724.2999994778074,98275.70000052219,17.242999994778074,-0.0075002465397119526,3.265149748325348,3.911351577566716,16.51028137589539,0.994224165644156,-9.331571869552135,76.37251168489456,1.2617675400394948,0.12617675400394948,1.2617675400394983,0.028468678167834875,0.09770807583611457,0.28468678167834877,0.9770807583611457,1.2502590000003693,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1w,deadline-100000us,small,medium-2->medium-2,ok,3283.5000005434267,96716.49999945657,,standby:10,voltage,10,10,100000.0,3283.5000005434267,96716.49999945657,32.83500000543427,-0.007507128878496587,3.276702880859375,2.8889692271733733,9.381698724414477,0.7587998792111879,-10.144170373678207,59.933971613645554,1.041932762840297,0.10419327628402969,1.0419327628403032,0.030804807766713203,0.07338846851731651,0.308048077667132,0.7338846851731651,1.2756529999969644,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1x,deadline-100000us,small,medium-1->medium-1,ok,5047.09999950137,94952.90000122623,,standby:10,voltage,10,10,100000.0000007276,5047.09999950137,94952.90000122623,50.4709999950137,-0.007466800743713975,3.2819511890411377,2.1095296633339053,6.59292513744764,0.827489537392384,-5.2016484551131725,48.32816123962402,1.1184768375400453,0.11184768375400453,1.1184768375319105,0.033275152457924555,0.07857253129607998,0.33275152457924556,0.7857253129607998,1.2510840000031749,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
G1y,deadline-100000us,small,low->low,ok,20111.399999586865,79888.59999968554,,suspend-to-idle:10,voltage,10,10,99999.9999992724,20111.399999586865,79888.59999968554,201.11399999586865,-0.007466339389793575,3.2857534885406494,2.1930922557213464,4.53241768383655,0.9190139964532891,-8.317971602082253,55.76835572719574,1.645720065616071,0.1645720065616071,1.6457200656280464,0.09115326500483788,0.07341874155676925,0.9115326500483789,0.7341874155676924,1.2495100000014645,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=100ms
C2a,deadline-10000us,medium,high->medium-3,ok,8370.80000055721,1629.2000000248663,,active:0,voltage,10,10,10000.000000582077,8370.80000055721,1629.2000000248663,83.7080000055721,-0.0073068109946325425,3.284492207765579,14.88357882892237,16.992988102577634,13.534549486212308,-5.450957454741001,60.75456738471985,1.642953928417992,0.1642953928417992,16.4295392832257,0.14224490481852553,0.02205048802327365,1.4224490481852554,0.22050488023273648,0.3669399999998859,period=10ms
C2b,deadline-10000us,medium,high->medium-2,ok,10000.000001309672,0.0,,active:0,voltage,10,10,10000.000001309672,10000.000001309672,0.0,100.00000001309672,-0.007250320105813443,3.284112156629562,11.956699049878855,10.572346710062833,,-4.796567372977734,58.047860860824585,1.0572346711447462,0.10572346711447463,10.57234671006369,0.10572346711447463,0.0,1.0572346711447462,0.0,0.39412000000447733,marker high exceeded 10 ms period; period=10ms
C2c,deadline-10000us,medium,high->medium-1,ok,9999.99999985448,0.0,,active:0,voltage,10,10,9999.99999985448,9999.99999985448,0.0,99.99999999854481,-0.007272996101528406,3.282743215560913,9.05365819921087,6.610374132178991,,-6.69759139418602,90.32797813415527,0.6610374132082797,0.06610374132082797,6.610374132179624,0.06610374132082797,0.0,0.6610374132082797,0.0,0.503182000000379,marker high exceeded 10 ms period; period=10ms
C2d,deadline-10000us,medium,high->low,ok,9999.99999985448,0.0,,active:0,voltage,10,10,9999.99999985448,9999.99999985448,0.0,99.99999999854481,-0.00710194836370647,3.286249876022339,5.90010592860772,4.526953902375637,,-6.643096450716257,89.33783322572708,0.4526953902309761,0.04526953902309761,4.526953902375876,0.04526953902309761,0.0,0.4526953902309761,0.0,1.1801699999996345,marker high exceeded 10 ms period; period=10ms
C2e,deadline-10000us,medium,medium-3->high,ok,8681.10000010347,1318.899999751011,,active:0,voltage,10,10,9999.99999985448,8681.10000010347,1318.899999751011,86.8110000010347,-0.0073652570741251115,3.2844767570495605,14.896538783239157,16.107199618741195,13.427168733130667,-6.949466187506914,58.464355766773224,1.575373034507036,0.1575373034507036,15.753730345302248,0.1398282106119208,0.017709092838782817,1.3982821061192081,0.17709092838782817,0.36602400000265334,period=10ms
C2f,deadline-10000us,medium,medium-3->medium-2,ok,9999.999999126885,0.0,,active:0,voltage,10,10,9999.999999126885,9999.999999126885,0.0,99.99999999126885,-0.007311256751418114,3.284256318807602,12.098418722058664,10.548290013767687,,-6.156403571367264,57.8262060880661,1.05482900128467,0.105482900128467,10.548290013768277,0.105482900128467,0.0,1.05482900128467,0.0,0.3916749999989406,marker high exceeded 10 ms period; period=10ms
C2g,deadline-10000us,medium,medium-3->medium-1,ok,10000.000002037268,0.0,,active:0,voltage,10,10,10000.000002037268,10000.000002037268,0.0,100.00000002037268,-0.007262242794968188,3.2827672958374023,9.125355620430042,6.604705085074734,,-5.807970184832811,89.1740694642067,0.660470508642029,0.0660470508642029,6.604705085074736,0.0660470508642029,0.0,0.660470508642029,0.0,0.5005319999982021,marker high exceeded 10 ms period; period=10ms
C2h,deadline-10000us,medium,medium-3->low,ok,10000.000000582077,0.0,,active:0,voltage,10,10,10000.000000582077,10000.000000582077,0.0,100.00000000582077,-0.007114578718319536,3.2857155799865723,6.197392531297885,4.854131702656501,,-9.187805466353893,89.87532556056976,0.48541317029390485,0.048541317029390484,4.854131702656761,0.048541317029390484,0.0,0.48541317029390485,0.0,1.177389000004041,marker high exceeded 10 ms period; period=10ms
C2i,deadline-10000us,medium,medium-2->high,ok,8726.100000058068,1273.9000012516044,,active:0,voltage,10,10,10000.000001309672,8726.100000058068,1273.9000012516044,87.26100000058068,-0.007335407584905624,3.28454327583313,12.557820657017958,16.119932210269205,13.432249718139316,-7.119026500731707,61.20354309678078,1.577754833937157,0.15777548339371572,15.777548337305358,0.14066414046096615,0.01711134293274954,1.4066414046096614,0.17111342932749538,0.3752260000037495,period=10ms
C2j,deadline-10000us,medium,medium-2->medium-3,ok,8432.799999718554,1567.2000008635223,,active:0,voltage,10,10,10000.000000582077,8432.799999718554,1567.2000008635223,84.32799999718554,-0.0073579772049561145,3.2844595909118652,12.750994369858127,16.933653392118927,13.541405398478274,-7.41086108610034,59.13141742348671,1.6402020287248307,0.16402020287248303,16.40202028629467,0.14279811232029457,0.021222090552188457,1.427981123202946,0.21222090552188458,0.3729250000033062,period=10ms
C2k,deadline-10000us,medium,medium-2->medium-1,ok,9999.999999126885,0.0,,active:0,voltage,10,10,9999.999999126885,9999.999999126885,0.0,99.99999999126885,-0.007290307246148586,3.282716751098633,7.505288064941177,6.620850614482262,,1.9059088081121445,17.536969855427742,0.6620850613904186,0.06620850613904185,6.6208506144829,0.06620850613904185,0.0,0.6620850613904186,0.0,0.5087270000003628,marker high exceeded 10 ms period; period=10ms
C2l,deadline-10000us,medium,medium-2->low,ok,10000.000002037268,0.0,,active:0,voltage,10,10,10000.000002037268,10000.000002037268,0.0,100.00000002037268,-0.007135909609496593,3.286184549331665,5.240285811187761,4.530286529892124,,2.0809657871723175,17.089081928133965,0.45302865308150647,0.04530286530815065,4.530286529892124,0.04530286530815065,0.0,0.45302865308150647,0.0,1.1854650000022957,marker high exceeded 10 ms period; period=10ms
C2m,deadline-10000us,medium,medium-1->high,ok,8742.100001109065,1257.9000002006069,,active:0,voltage,10,10,10000.000001309672,8742.100001109065,1257.9000002006069,87.42100001109065,-0.007344637415371835,3.284489870071411,11.088124257461967,16.068252299856432,13.431298593290105,-6.203128024935722,92.35509485006332,1.5736549895158969,0.1573654989515897,15.736549893097305,0.14047026844839566,0.016895230503194032,1.4047026844839565,0.16895230503194034,0.36597099999926286,period=10ms
C2n,deadline-10000us,medium,medium-1->medium-3,ok,8428.00000027637,1571.9999995781109,,active:0,voltage,10,10,9999.99999985448,8428.00000027637,1571.9999995781109,84.2800000027637,-0.007335695773363114,3.2845115196704864,11.273925405041975,16.891473945518158,13.539839245377518,-7.650112733244896,89.93463963270187,1.6364596970551648,0.16364596970551648,16.3645969707909,0.14236134241749532,0.021284627288021146,1.4236134241749532,0.21284627288021146,0.36516600000322796,period=10ms
C2o,deadline-10000us,medium,medium-1->medium-2,ok,9999.999996944098,0.0,,active:0,voltage,10,10,9999.999996944098,9999.999996944098,0.0,99.99999996944098,-0.007348091499879956,3.2839903831481934,8.5461550418564,10.555648540592353,,1.908706035465002,17.5175741314888,1.055564853736665,0.1055564853736665,10.555648540592548,0.1055564853736665,0.0,1.055564853736665,0.0,0.3920219999999972,marker high exceeded 10 ms period; period=10ms
C2p,deadline-10000us,medium,medium-1->low,ok,10000.000001309672,0.0,,active:0,voltage,10,10,10000.000001309672,10000.000001309672,0.0,100.00000001309672,-0.00710935739800334,3.286186456680298,4.73724753678741,4.535453114236892,,3.001717384904623,8.433636277914047,0.45354531148308885,0.04535453114830889,4.5354531142367716,0.04535453114830889,0.0,0.45354531148308885,0.0,1.1766250000000582,marker high exceeded 10 ms period; period=10ms
C2q,deadline-10000us,medium,low->high,ok,8744.799999840325,1255.2000007417519,,active:0,voltage,10,10,10000.000000582077,8744.799999840325,1255.2000007417519,87.44799999840325,-0.007332410560920834,3.284445000886917,10.210240041197073,16.074062922580126,13.745285731594103,-5.19087677821517,90.53286910057068,1.5781754810330457,0.15781754810330456,15.781754809412334,0.14056446544281206,0.01725308266049251,1.4056446544281205,0.1725308266049251,0.3586219999997411,period=10ms
C2r,deadline-10000us,medium,low->medium-3,ok,8431.900000869064,1568.1000004406087,,active:0,voltage,10,10,10000.000001309672,8431.900000869064,1568.1000004406087,84.31900000869064,-0.007345190420746803,3.2843995094299316,10.599548108481478,16.88934694040191,13.77824361049934,-6.226113997399807,88.02685141563416,1.640149482931476,0.1640149482931476,16.40149482716768,0.1424092844814528,0.02160566381169483,1.4240928448145278,0.21605663811694828,0.36211500000354135,period=10ms
C2s,deadline-10000us,medium,low->medium-2,ok,10000.000001309672,0.0,,active:0,voltage,10,10,10000.000001309672,10000.000001309672,0.0,100.00000001309672,-0.00734465844463557,3.283870074748993,7.816707209981117,10.559135229042843,,2.089201472699642,16.891147941350937,1.0559135230425745,0.10559135230425745,10.559135229043035,0.10559135230425745,0.0,1.0559135230425745,0.0,0.38977600000362145,marker high exceeded 10 ms period; period=10ms
C2t,deadline-10000us,medium,low->medium-1,ok,10000.000000582077,0.0,,active:0,voltage,10,10,10000.000000582077,10000.000000582077,0.0,100.00000000582077,-0.007299726083874703,3.28267502784729,5.807617968416903,6.624891897897184,,2.926591318100691,8.847636170685291,0.6624891898282803,0.06624891898282803,6.62489189789684,0.06624891898282803,0.0,0.6624891898282803,0.0,0.4984699999986333,marker high exceeded 10 ms period; period=10ms
C2u,deadline-10000us,medium,high->high,ok,8660.000000236323,1339.9999996181577,,active:0,voltage,10,10,9999.99999985448,8660.000000236323,1339.9999996181577,86.60000000236323,-0.007365376227535307,3.284496784210205,14.692982636329392,16.180996109406077,13.43001817888671,-6.108654197305441,58.76292660832405,1.5812365066586063,0.15812365066586062,15.812365066819396,0.14012742631128058,0.017996224354580044,1.4012742631128057,0.17996224354580045,0.3684659999998985,period=10ms
C2v,deadline-10000us,medium,medium-3->medium-3,ok,8362.200000556186,1637.8000000258908,,active:0,voltage,10,10,10000.000000582077,8362.200000556186,1637.8000000258908,83.62200000556186,-0.007353351088240743,3.2843758594989776,15.11582141649668,16.952100441817667,13.539788260225952,-5.651452112942934,60.08110195398331,1.6393231953694485,0.16393231953694484,16.393231952741143,0.1417568543239962,0.022175465212948622,1.417568543239962,0.22175465212948622,0.3641780000034487,period=10ms
C2w,deadline-10000us,medium,medium-2->medium-2,ok,10000.000000582077,0.0,,active:0,voltage,10,10,10000.000000582077,10000.000000582077,0.0,100.00000000582077,-0.007308112070895731,3.2837376010417936,9.992309138708348,10.632578601181008,,2.3744055069983006,13.287071138620377,1.0632578601799905,0.10632578601799905,10.632578601181645,0.10632578601799905,0.0,1.0632578601799905,0.0,0.3985079999984009,marker high exceeded 10 ms period; period=10ms
C2x,deadline-10000us,medium,medium-1->medium-1,ok,10000.000000582077,0.0,,active:0,voltage,10,10,10000.000000582077,10000.000000582077,0.0,100.00000000582077,-0.007282046205364168,3.2826478481292725,6.35860316403192,6.629927815851409,,3.1389412470161915,8.951964788138866,0.6629927816237322,0.06629927816237322,6.629927815851633,0.06629927816237322,0.0,0.6629927816237322,0.0,0.4994330000045011,marker high exceeded 10 ms period; period=10ms
C2y,deadline-10000us,medium,low->low,ok,10000.000001309672,0.0,,active:0,voltage,10,10,10000.000001309672,10000.000001309672,0.0,100.00000001309672,-0.007109452201984823,3.2861740589141846,4.507943193164469,4.531449474350331,,2.9443660750985146,7.1935756132006645,0.4531449474943802,0.04531449474943802,4.531449474350385,0.04531449474943802,0.0,0.4531449474943802,0.0,1.1739010000019334,marker high exceeded 10 ms period; period=10ms
D2a,deadline-20000us,medium,high->medium-3,ok,8370.300001843134,11629.69999932102,,runtime-idle:10,voltage,10,10,20000.000001164153,8370.300001843134,11629.69999932102,83.70300001843134,-0.007401275001466274,3.2843985557556152,14.413592055638356,16.982284549059035,12.815948520746678,-6.688509602099657,60.329072177410126,2.9119245289531537,0.2911924528953153,14.559622643917134,0.14214681639228946,0.14904563650302588,1.4214681639228948,1.4904563650302587,0.46476199999597156,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2b,deadline-20000us,medium,high->medium-2,ok,12957.800000003772,7042.200000432786,,active:0,voltage,10,10,20000.000000436557,12957.800000003772,7042.200000432786,129.57800000003772,-0.007354885968379676,3.2839554488658904,11.48984657080304,10.725618825200122,9.135624595487592,-7.268674671649933,55.98039552569389,2.033153191435151,0.20331531914351508,10.165765956954223,0.13898042361321858,0.06433489553029648,1.389804236132186,0.6433489553029649,0.47519800000009127,period=20ms
D2c,deadline-20000us,medium,high->medium-1,ok,19999.99999970896,0.0,,active:0,voltage,10,10,19999.99999970896,19999.99999970896,0.0,199.99999999708962,-0.007268351828679442,3.2827537059783936,9.011074848833148,6.648892354463588,,-5.378678906708956,90.76164662837982,1.329778470873367,0.13297784708733668,6.648892354463321,0.13297784708733668,0.0,1.329778470873367,0.0,0.5131229999969946,marker high exceeded 20 ms period; period=20ms
D2d,deadline-20000us,medium,high->low,ok,19999.999998981366,0.0,,active:0,voltage,10,10,19999.999998981366,19999.999998981366,0.0,199.99999998981366,-0.007113879430107772,3.286247968673706,5.889549288916132,4.532443192785483,,-4.930368158966303,92.31378883123398,0.9064886385109276,0.09064886385109276,4.53244319278537,0.09064886385109276,0.0,0.9064886385109276,0.0,1.1901419999994687,marker high exceeded 20 ms period; period=20ms
D2e,deadline-20000us,medium,medium-3->high,ok,8680.499999172753,11319.500000536209,,runtime-idle:10,voltage,10,10,19999.99999970896,8680.499999172753,11319.500000536209,86.80499999172753,-0.007363148350268602,3.284271240234375,14.38937191914708,16.1078482392078,12.595112358784897,-5.642675794661045,59.966590255498886,2.823945509791374,0.2823945509791374,14.119727549162473,0.13982417662711813,0.14257037435201925,1.3982417662711815,1.4257037435201927,0.46403499999723863,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2f,deadline-20000us,medium,medium-3->medium-2,ok,12969.299999531358,7030.700000177603,,active:0,voltage,10,10,19999.99999970896,12969.299999531358,7030.700000177603,129.69299999531358,-0.007327213734388351,3.284046173095703,11.596628411507602,10.693021564240741,9.135494884600263,-4.726401064544916,58.08786302804947,2.0290992845487783,0.20290992845487782,10.14549642289155,0.13868100456809626,0.06422892388678156,1.3868100456809624,0.6422892388678156,0.4719679999980144,period=20ms
D2g,deadline-20000us,medium,medium-3->medium-1,ok,19999.99999825377,0.0,,active:0,voltage,10,10,19999.99999825377,19999.99999825377,0.0,199.9999999825377,-0.007280473550781608,3.2827188968658447,9.075595439574604,6.635318782724962,,-5.305828060954809,89.78908509016037,1.3270637564291246,0.13270637564291246,6.635318782724657,0.13270637564291246,0.0,1.3270637564291246,0.0,0.510588999997708,marker high exceeded 20 ms period; period=20ms
D2h,deadline-20000us,medium,medium-3->low,ok,20000.000001164153,0.0,,active:0,voltage,10,10,20000.000001164153,20000.000001164153,0.0,200.00000001164153,-0.007145321648567915,3.285705089569092,6.187039422766631,4.860005488638999,,-6.2621827237308025,90.31927585601807,0.9720010977843776,0.09720010977843775,4.860005488639045,0.09720010977843775,0.0,0.9720010977843776,0.0,1.1874210000023595,marker high exceeded 20 ms period; period=20ms
D2i,deadline-20000us,medium,medium-2->high,ok,8726.800000295043,11273.199998686323,,runtime-idle:10,voltage,10,10,19999.999998981366,8726.800000295043,11273.199998686323,87.26800000295043,-0.0074199875770136715,3.2844833338260653,12.538340869079615,16.124317520807956,12.593245560835182,-8.175905793905258,58.90972167253494,2.826798699852079,0.28267986998520794,14.133993499980084,0.14071369414534424,0.1419661758398637,1.407136941453442,1.419661758398637,0.4738989999968908,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2j,deadline-20000us,medium,medium-2->medium-3,ok,8432.700000412297,11567.299999296665,,runtime-idle:10,voltage,10,10,19999.99999970896,8432.700000412297,11567.299999296665,84.32700000412297,-0.007447843598201871,3.284433126449585,12.725579552629819,16.92748974755949,12.792361013947994,-6.979457568377256,60.372039675712585,2.907175203488674,0.29071752034886744,14.535876017654706,0.14274444280122406,0.1479730775476433,1.4274444280122407,1.479730775476433,0.47172000000136904,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2k,deadline-20000us,medium,medium-2->medium-1,ok,19999.999998981366,0.0,,active:0,voltage,10,10,19999.999998981366,19999.999998981366,0.0,199.99999998981366,-0.0073276350507512685,3.2827203273773193,7.490636619549989,6.655103309221053,,1.8502473831176758,17.41037890315056,1.3310206617764195,0.13310206617764195,6.655103309220914,0.13310206617764195,0.0,1.3310206617764195,0.0,0.5187000000005355,marker high exceeded 20 ms period; period=20ms
D2l,deadline-20000us,medium,medium-2->low,ok,20000.000000436557,0.0,,active:0,voltage,10,10,20000.000000436557,20000.000000436557,0.0,200.00000000436557,-0.007099648076109588,3.2862441539764404,5.236591567322723,4.536014083767018,,2.081081736832857,17.149440944194794,0.907202816773206,0.0907202816773206,4.536014083766889,0.0907202816773206,0.0,0.907202816773206,0.0,1.1953819999980624,marker high exceeded 20 ms period; period=20ms
D2m,deadline-20000us,medium,medium-1->high,ok,8741.699998790864,11258.300000190502,,runtime-idle:10,voltage,10,10,19999.999998981366,8741.699998790864,11258.300000190502,87.41699998790864,-0.007380303018726409,3.284574508666992,11.380043825818182,16.065795507266657,12.595114066980283,-6.779754534363747,91.28481894731522,2.822419372691307,0.2822419372691307,14.112096864174921,0.1404423645664472,0.14179957270268354,1.404423645664472,1.4179957270268353,0.4646749999956228,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2n,deadline-20000us,medium,medium-1->medium-3,ok,8427.200000733137,11572.800001158612,,runtime-idle:10,voltage,10,10,20000.00000189175,8427.200000733137,11572.800001158612,84.27200000733137,-0.007389023215509951,3.284473081827164,11.577586423298555,16.891101672941442,12.80906293538657,-5.9890360571444035,90.23961424827576,2.905814155840781,0.2905814155840781,14.529070777830066,0.14234469203059563,0.14823672355348244,1.423446920305956,1.4823672355348245,0.4631050000025425,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2o,deadline-20000us,medium,medium-1->medium-2,ok,12971.499999548541,7028.499999432825,,active:0,voltage,10,10,19999.999998981366,12971.499999548541,7028.499999432825,129.7149999954854,-0.007345531689934432,3.283887665271759,8.66262075516113,10.705047225106348,9.138236965204596,1.890738494694233,18.096690997481346,2.0308861858039164,0.20308861858039165,10.15443092953622,0.13886052007563413,0.06422809850475751,1.3886052007563412,0.6422809850475751,0.4706159999986994,period=20ms
D2p,deadline-20000us,medium,medium-1->low,ok,19999.999998981366,0.0,,active:0,voltage,10,10,19999.999998981366,19999.999998981366,0.0,199.99999998981366,-0.007131839576177299,3.2861883640289307,4.739348136398973,4.53849376081787,,3.0559063889086246,8.530505932867527,0.9076987521173433,0.09076987521173432,4.538493760817866,0.09076987521173432,0.0,0.9076987521173433,0.0,1.1866559999980382,marker high exceeded 20 ms period; period=20ms
D2q,deadline-20000us,medium,low->high,ok,8744.900000601774,11255.099999834783,,runtime-idle:10,voltage,10,10,20000.000000436557,8744.900000601774,11255.099999834783,87.44900000601774,-0.007391442651860416,3.284485340118408,10.710831237561516,16.076580635222832,12.698567074051672,-6.432180758565664,89.04019743204117,2.8351173227969553,0.2835117322796955,14.175586613675879,0.1405880900066346,0.14292364227306095,1.4058809000663461,1.4292364227306096,0.4575750000003609,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2r,deadline-20000us,medium,low->medium-3,ok,8432.10000093677,11567.899999499787,,runtime-idle:10,voltage,10,10,20000.000000436557,8432.10000093677,11567.899999499787,84.32100000936771,-0.007380111175589264,3.2845215797424316,11.033736188656768,16.879149197128434,12.849822694891675,-5.7445489801466465,91.44055098295212,2.909721379067283,0.2909721379067283,14.548606895018953,0.14232667396091858,0.14864546394580977,1.4232667396091858,1.4864546394580975,0.46097200000076555,selected voltage with 20 pulses; ignored 10 PM wake marker pulses; period=20ms
D2s,deadline-20000us,medium,low->medium-2,ok,12974.199999007396,7025.7999999739695,,active:0,voltage,10,10,19999.999998981366,12974.199999007396,7025.7999999739695,129.74199999007396,-0.007340008346363902,3.283838074207306,8.032421083980747,10.706238352403135,9.150766874131811,2.0975302904844284,17.35556311905384,2.031963355251588,0.2031963355251588,10.1598167767754,0.1389048776211217,0.06429145790403709,1.389048776211217,0.6429145790403709,0.46239499999501277,period=20ms
